injection_id,noise_seed,sampler_seed,M_c,q,s1_mag,s1_theta,s1_phi,s2_mag,s2_theta,s2_phi,iota,lambda_1,lambda_2,ra,dec,psi,t_c,phase_c,d_L
13,1967152953,1021194780,2.3549381959083786,0.9474861435256281,0.04117887071004539,0.590197767142475,1.250556652152529,0.02909851443273975,1.4012856530159121,2.660377627941821,0.9174755541681224,3506.9402998818805,3042.2904295376334,3.784088465314054,-0.42684949990877347,0.8791327863120199,0.011912006602116687,1.9083160292646641,77.45358902193587
14,3363060138,2886071662,2.0160825095416155,0.6175656407215961,0.04669248762677363,2.0585449644735436,2.70457023977558,0.00433168133520257,1.855591501046033,5.603367488181437,2.172363070770411,4858.739632033219,4096.656618441954,6.002424276008423,0.06096199807255815,1.679856810094439,0.019676438320643613,5.551249345479938,67.89571025291471
15,392154641,3921053754,2.3123997786243073,0.8809419524012482,0.02375910568855944,0.7838724275850015,2.8880903405011793,0.029976086781090285,2.969040147844703,5.202040434077118,0.7999978408870758,314.801744549148,772.499129939927,6.267052735053696,0.035474557790847246,1.5604644795502027,0.010270480939692945,3.033011700296136,117.25079784000597
16,1343545061,2326557001,2.3814547363030076,0.6023118972168402,0.003640363529386387,1.3077696647804025,1.304279379349182,0.02710707898699524,2.313181745685908,0.5242351699151611,1.0702426409037773,3727.788453182895,4858.839667736456,2.807693726816433,0.3192315114120898,1.6331671561103935,0.02113525009704434,4.719088993716692,97.31181301761652
17,3356472942,330772531,2.248247917475433,0.6054119843266391,0.034336714381945646,0.988486380551401,1.806073902917917,0.03477043661010703,0.507404695853919,3.5806400736207085,2.908172538929991,861.3255570002609,2941.7875081419147,5.148307062631811,-1.2967574388814964,2.108660052176068,-0.02134244448941832,2.260281269710098,147.0989998266746
18,2862743796,1521922373,1.6514459011736244,0.9871073293040475,0.022339140218754466,2.2199005184167104,2.2780981851111775,0.043323250983541894,1.6615816602716342,5.603012056321801,1.2996421222467287,4257.149413472652,1836.2047303851875,5.610377286597933,0.1399655181819381,1.1872033715761818,0.012737166569619847,3.211377552483691,120.10426307641717
19,3871915391,2236858073,1.6249083658950056,0.8094501035470949,0.031779300790590624,0.6585878597372484,1.0055919998590839,0.03508429600323864,2.043546649852992,5.84299209966134,2.182652882515989,3644.9537984960807,1235.7199430327591,5.35590076781184,0.15502008145940124,1.7464489773622602,-0.003750004939196545,0.9853213469457726,77.56896108461078
20,4220967571,1829193407,1.883972780452031,0.6127324784185573,0.045629846527489894,1.841826527228986,1.9105985464445414,0.0006320141131080093,0.8000044072953797,3.813543048678307,2.257789597999552,185.64991185595125,3408.3910917480634,3.7652083938117986,1.0626412976471356,2.901502328993604,0.022389561866488706,2.652962606928086,122.7551208569154
21,2696677121,2066049613,2.2792652235364543,0.6884939691493572,0.02720278885659815,0.5384074290645031,4.050275057300692,0.01052261466632467,2.887621915860862,4.001508139727072,0.8098273070303045,4469.591070797298,2820.535123145222,2.3588164643447067,-1.0009698493423211,1.2468813425453067,0.0090810498074386,2.4949085070256527,82.4960027711546
22,4266320863,3823288546,2.3269717612471528,0.8963074287737236,0.040370949980988106,0.7637620611812908,4.690879212082376,0.0470442261986412,1.2330222217312856,2.0581916290627076,3.077598919664529,4818.551946503557,3307.03439724323,5.990420665396516,0.49936334206211336,1.2424556796408777,0.00011619349445204818,2.0384588064002305,118.19632153380128
23,1152350629,3601383049,1.960775893751302,0.9560907394013882,0.04541611617695384,2.064198754232125,4.203122498738609,0.028384111231609062,1.833193707533486,4.470205737324438,0.9382914858182664,4487.992730855271,2993.919714200504,3.1796505508358366,-0.7057073776700928,1.7656724871969594,-0.023668808419170212,1.2271462670916748,142.74412596558565
24,4062941555,3772051993,2.439375540066367,0.5474751687401942,0.004395753050960183,1.9007852302926604,4.51614254495861,0.049718980613500885,0.622744349917486,4.79687544922037,2.6889514559850363,2245.896761467433,1651.073568823514,3.997243494953723,1.275783881121023,1.016691029943064,-0.004067279992847999,1.6432918888043355,114.92262087881709
25,1968796078,4258426958,2.3277352926587427,0.8591602996024184,0.03606219078152716,2.6467915427446913,2.6485801967420795,0.027064261597281605,0.5914686434867115,2.798722065826829,1.873018642620685,2753.438300558634,1097.4132581383444,5.4020861780038,0.8026040539206611,0.7217773749320703,-0.02125002547027421,3.1521215654920756,103.30669843426148
26,3246433876,521580535,1.5793538529044087,0.7541800730846585,0.026058280934702274,1.5258817168227357,1.4520687528700076,0.03364124301827958,1.3136217861681363,2.291410074475309,2.0258201672523124,2061.3737512050343,4731.24154883759,4.446225978954364,-0.07788963987976522,3.092378860249326,0.013054813238080812,4.819733722103321,36.60124423581092
27,4230783715,2925774515,2.0710401090827197,0.9212410850831025,0.04182981889435617,2.643437957270293,4.784454847734448,0.014607130578768723,2.222942230332649,5.846967856263579,1.4706461310156325,471.8528105369224,1403.6766913035826,5.284376039516978,0.9388361285720015,0.33600364917880865,0.011595182874735476,2.6753165487909887,137.30610901655015
28,3728052943,3186581570,2.1733971017310987,0.8470287419093603,0.026613393755140366,1.2910339741454977,2.9931767322271816,0.036761688455804374,0.7098810385972051,3.2268914011074834,0.5255340414868629,4735.627772415873,2208.545288208806,2.593090965991093,-0.5532017666042077,0.09926230698273203,0.0021363660865903935,2.026535723256352,149.70350528880047
29,3822729531,1141291084,2.140719926631848,0.968724724733449,0.02273853216911686,0.9180982603517659,0.10208797921791245,0.04803741807158829,0.8430568152450101,3.2650631271410284,2.765087012946651,965.1948624587031,4969.329461990095,5.522783291880023,-0.4954513727664058,1.4707615010778252,-0.022460599124981745,5.658360101295715,136.59768061968532
30,675670318,630853212,2.494133048357883,0.6811291026212112,0.04170461984878194,0.6946979581831553,3.212486618817462,0.012631755752982466,2.4372404335981646,4.869544691587738,1.3843467654363253,2573.9816950086374,677.5562292722819,4.42900043766619,-0.37676071793973426,1.4572873562972344,-0.0149502214043252,5.396157111006428,146.72323751147627
31,533842460,2565983121,1.9272040613580002,0.5736514701551024,0.04217823994036685,1.05684906374361,3.2997753010615023,0.014305896559405607,1.687414513249498,2.9357000897104757,2.022752799755935,1308.2568450592403,3493.8929054369937,5.980457715000132,0.4916131333387125,2.0937935500272027,0.002187654980616389,2.358865672753088,144.4412812021503
32,44673918,1393434756,1.6029411555946045,0.7353145095696489,0.01776924764392523,2.598827819671444,0.6849127340950873,0.00524373696114085,0.5017546467628125,0.018989398427336355,1.7911063809494197,2159.0249387029885,287.3296193819597,3.8266329894665847,-0.09148764815065202,1.7751376101451724,0.026766135936170273,2.3520877499708415,142.71648730574879
33,999183341,4174413422,1.8246697221607606,0.9701221508702753,7.745207697560375e-05,1.005904043874654,5.041051415166873,0.013111018575518175,1.9646492900036034,1.4800429895279348,1.1397261890610302,707.0797919030003,3027.273788212984,3.1209034179841404,-0.29660731013645714,1.5499367163396038,0.018932446899154038,3.4940652216940093,62.94738948637469
34,74527345,3814714248,1.6312140873850867,0.8311843074477896,0.025634717951358507,0.7301768222738015,0.6427250092969429,0.03357677898150332,1.5356084581049645,2.8775190792956393,2.298246229642738,4675.606188825475,3051.420465079544,0.14010982720121834,0.26412890940369443,1.353826745132264,-0.0233580254490939,0.5986130362641896,113.235303301177
35,1383078922,2524862159,1.8374691193088004,0.8446677521589046,0.02707206342596586,0.9548210725728175,4.758065059293661,0.023865068670720566,0.7206357888186878,0.2208659129801295,1.0618272302052774,3794.048035104908,1014.5035657822466,4.74370385781262,-0.451862374044668,0.191737389395548,0.004054069723048155,2.555836672445591,123.41220835528199
36,3854105983,200562339,1.5783919989437316,0.5572031931144866,0.0014084010910290713,0.6613076221975042,1.7058350246760083,0.04030748158585409,1.6435155452872308,1.6796025905965895,1.4142987973038421,4611.148342157544,4699.023172732297,1.3809764622146699,0.9774748449168773,0.3568877350372106,0.0005377998965253306,1.8333167670296466,77.37745846296312
37,30444875,348188736,2.3107078608495444,0.8586481729296107,0.04886503926940483,2.2687645380561756,0.2376874432564175,0.0007617048437405793,0.5352528625165015,5.6890099937223315,1.3275058495521184,3746.367246172261,4448.678276213718,4.947199120277054,-0.7461344259067159,2.4552589109631877,0.01064749109971634,1.9044409182392137,37.124035375800176
38,2458993507,908643877,1.6824593757308,0.7106771107912919,0.015485294784693588,0.9449361023811728,4.8023467725507425,0.01670394602179462,0.8207799766459448,3.918627982999647,0.6207097722366762,841.5698200823351,4638.318668971555,4.439899246360013,1.2098138646845835,1.5776480777292063,-0.02592609511947616,2.2384320634355053,134.31703179518794
39,784932787,2202284288,1.7454383736411203,0.6722572487007763,0.046750749202756146,2.9243871783018087,5.277747745813042,0.012466528842688741,2.273142631601158,3.039618185038088,0.5266127977557714,1811.943693481895,2290.626788393149,3.8631599468491826,0.26712186152652795,0.5504187454344269,0.009074760845128992,2.373758892787385,51.807010334919646
40,4235781061,1665729401,2.2430468874029263,0.6112607857393502,0.01022865546242861,0.77493224792943,3.2625344600309005,0.04928520349243487,1.3785433081097986,4.0308440602538385,2.6107077865595745,947.9043641859458,3525.8471973244336,4.535439208656904,-0.7317163913203847,0.6724042728970542,0.020891422729957164,0.5636410202863028,134.64215903053778
41,1324152171,1239716360,2.373576132893959,0.6478915502745785,0.03937064998290711,1.3598513399245675,1.597636241597694,0.03267417318317124,1.4704998239961675,2.598936249342854,1.767853125229874,1687.9423963639967,1765.5161228177674,4.883537440348953,-0.9777979176980348,2.8773421779385555,0.0006195250238343464,0.7944835864559197,135.7858323294317
42,1171443440,765805226,1.549884449380464,0.5079840571783063,0.017365278835052046,1.5555731556732013,3.9890324612955324,0.04515188164102138,2.1637387775819525,0.9226975064443694,2.130517834721193,1479.9298919355547,1822.7723748840958,0.3430590297331564,0.4160999642119265,2.0106285778674478,0.005631716792283608,3.207589852026049,141.46578286872497
43,479435255,2671866714,2.191048921676141,0.5310272066886452,0.022193142988230663,2.160450586209717,0.020243399273763,0.03214935897870686,1.3311307153941112,2.9704977832748556,1.889364228872161,1737.4482682530772,1063.7987755622353,3.056696083385873,0.24095110686863866,2.411485354768986,-0.015311498322145093,1.6036162630202297,134.17939762087008
44,45970650,2156015773,2.24551439689576,0.9473543569831191,0.023142891608891936,2.1995269266254964,5.044897707639589,0.049230836620839484,0.9258614877014336,4.913617347890261,1.4015405495146094,3233.760503511405,1731.9526425208487,3.339714035279744,-0.5215947934170188,0.5095512830521051,0.011323463722011295,1.048193436100313,120.03024358538035
45,118195922,2607490343,2.029698725680956,0.5999690102185025,0.007526791073525336,1.214561215910546,1.2346726382714033,0.0027181177908034374,1.0670813300521644,3.309497152322321,1.3986614310232817,275.7498215639109,3826.649840584253,5.011990726661313,-0.5928343343068815,2.461665452611257,0.024695658010369603,0.4987318563713026,128.2747592401485
46,329217542,634363554,2.349999724801045,0.7891843058351058,0.04189036194417492,1.6703192337905168,5.010047102412003,0.007400985873722777,1.1856417106170558,4.8913693767078925,1.2465116497420612,767.4121513877008,1198.5346491829673,3.4478582513164158,-1.4479538616012948,2.4490739302613966,-0.0013751108582757876,5.610227500412097,132.32009423229064
47,3269578705,1440680624,1.7694418439740867,0.7986865456813359,0.02173444053713401,2.2389523540930845,1.4867460843650049,0.008853393342882071,2.17626379119375,5.138573369815926,1.4440817703968694,3398.8903286434775,549.516024607839,5.8760020273587985,0.04288269784574131,2.392837785370863,-0.010548398260962571,5.2710825747436685,119.78948629929639
48,3555528416,808447031,1.736778819798699,0.6034895536807812,0.0403519833765105,1.2218563422432582,2.9515077598617148,0.04554506766860607,1.841658753461083,4.238092173860225,0.7356935774510435,195.22363950929488,2040.2526732015613,0.7666832263942611,-1.2727930418807507,0.9968328485970444,0.027655969488369143,5.904292883116694,77.2675951408206
49,804657749,885746717,2.061504885957226,0.625973056649086,0.03235342765209607,1.1532995313193914,4.559911215969746,0.03423345813675956,1.6926746218857545,3.901872556072044,2.1013442173222137,1405.410084438809,4311.152298108289,2.7145172057277795,0.4535838337594997,0.5558889113525958,-0.014846862718625124,4.7711339720557655,147.9421334826839
50,143334084,4039540558,2.236361491763871,0.5467385541901871,0.026495573005706232,2.3066943620823075,1.0458231433106544,0.01489082937678034,1.0023713768705156,5.188714698327219,1.8885890521365032,4289.293186044495,168.21389953883548,3.4549248151301684,-0.39599348626968345,0.5617937308201187,0.018497958813167868,1.8310190254399676,135.4896137030312
51,711934934,1769035319,1.9836087989936129,0.669847786368496,0.019085246998099527,2.203701120412144,3.3649704690084,0.038873946051003895,0.7247731901303182,3.710479404119601,2.449333259983882,4805.66401679756,4953.9451185021,5.276043608805473,0.8313832764290454,0.3909763425398879,-0.007673395688719977,0.035450672516420645,146.88209082340808
52,1072296693,3551349796,1.532645430266664,0.9740798223447902,0.006974648225798847,2.455743628273554,3.1491570224071124,0.02925047540021779,1.6648110314849809,2.9132301139638623,2.6702184165870038,190.33627839447786,886.902010517811,4.689672496676972,0.06023860484287669,2.484818174961833,0.021723663739310593,1.009666543122402,123.26654470929198
53,624447926,4066210616,2.1208040385530267,0.9228986918162048,0.025460669977771425,2.8996058873954538,0.37794763920495095,0.02349913500890601,2.6059626621753575,6.0400866034314085,1.8755464036711151,4601.835482109586,4932.533959164873,5.818408699587366,-0.8963111790314361,2.6579480653483434,0.026793103389353933,2.9390549472424166,120.7415672211711
54,1644931488,1577024683,2.280328576902773,0.5074167596728474,0.04268997323650755,1.5172066917423301,5.192526786322796,0.013910939026220027,0.8506398273373078,2.2537873458926403,1.9955595375713333,1043.4995839077337,1232.979525253049,0.26057708447910644,0.3409838555137282,2.4476297775335163,-0.0062166446576970595,2.8553500832291037,104.64394853462016
55,1798026638,1121035369,1.611461175934427,0.6857442946535991,0.006523489599081234,1.1769280955378383,1.7011373913331553,0.010269468509097341,1.3871617441113306,5.9957095383450305,1.6737392453239306,2550.196497496733,4243.365507476693,4.566356545539437,-0.1747772899426756,2.111330404542223,0.029611365709774604,6.064517776392803,130.8363675504864
56,365676383,1806751113,2.411405660934702,0.7535572429793838,0.0086225444325416,1.326860729059182,4.1975141133102305,0.04910423668860789,1.6573574964306281,6.1988909520094335,1.4797747088066524,47.5554777255871,1983.4744837741441,6.182712261753524,0.3899947529597215,0.4396717245423621,-0.004010276969859013,0.4473685569673778,136.68904857386278
57,2066578835,3750038364,2.2876328750160932,0.6815269180530701,0.012883003966765005,2.5774503191014677,4.220383578922155,0.0162533754964662,0.8414186207206903,4.551750238152948,1.9421513576777634,1703.5888175766838,972.4908927049663,4.8185363780535,1.3396793498771395,1.743438004326678,-0.0020884842587034335,4.247055691444163,89.72492356184748
58,398764306,1955765937,1.7686600612079768,0.5379327644366412,0.04607005343899037,0.924980989216452,2.955656383577511,0.026985129913141198,0.7482975003447568,0.6569181601011578,2.7328798599442434,3626.4806907506354,2486.508195207568,5.513240325191307,0.13448385463819507,2.424211496144406,0.023535352116606494,1.8555210608501547,103.22157279543528
59,2058566965,3279668455,1.9820826948920813,0.7232304402694922,0.028099660471828953,0.25976606853256745,5.71310880934531,0.0400293704749618,2.2616754719889105,5.918885100628795,0.9394932877578646,450.51046115060166,4256.07530197587,2.376376829068057,0.07810156995170463,1.731661307772973,-0.01251760160920413,2.614863395071788,147.78946499032986
60,673808701,3268331732,2.311289131669926,0.7395486127732449,0.03687960711067056,2.423447649348327,3.5213403031531922,0.04362029180497929,0.7930584159529512,0.9354597699296842,1.3413432481995788,3366.388364437711,3564.3870179063915,5.577565041590961,1.0695530098142187,0.6617914021975995,0.02039424715976107,2.1058718853098846,123.81425093568389
61,4166461014,4214868244,1.721905950222679,0.9329365506248262,0.010300262343419625,1.3760012319004824,4.385138174647263,0.021690086343111217,0.9654770053202834,0.8320947053481901,1.8590096580818805,4450.216042380436,220.89195534860383,0.034037987520257086,0.5792620017729124,2.326105252652144,0.020744760391238525,0.2730304251602364,143.8513049013446
62,4279240167,1977368479,1.9679381722852376,0.893415981643501,0.02406639067825743,1.2708611230171543,0.21618176420113352,0.030520389099000258,0.23176786571454155,4.191697456248884,2.3265938457373885,2500.165166505006,161.71711820915425,4.179983871365656,-0.4423800965241978,1.4837905504466475,0.00894941873009236,3.561368165398333,119.06779471632964
63,455686231,3208206412,2.3161991683644603,0.872839923136232,0.004920352108506837,2.081274636160906,3.2532837105618553,0.007649004002178467,0.49838593872981285,5.234252678659303,0.7668031950824207,2537.0363387275556,63.25973446749123,2.2322802985234995,0.6445334065865755,3.03448700182415,-0.002034315117689365,4.907127178361511,64.76258038618239
64,3063396014,699300154,1.6097783547514908,0.6671843768790156,0.04123088242239211,1.7070961281409232,5.127931157347896,0.010224655786398213,2.559369686948055,1.6266873147560055,1.6912915593622568,3227.196312797977,3439.3718080242957,3.555676600545906,-0.6303591043645822,0.07923451000309424,0.00942044078769777,1.2608797513088594,102.54421670075226
65,2524714282,4114735445,1.6515087277927765,0.7056649704900674,0.0007722943635790459,1.548031798526343,3.363805490021821,0.008618207879771429,0.7624183196883119,1.889593449085426,0.29907613231457936,2954.2257925715994,4108.294402862365,2.776982975228852,1.0634456816901572,1.6903263725199325,0.00649435500310042,2.4636068204196584,104.7038941594933
66,859173969,1533895155,1.5719906590258836,0.5346716691145124,0.0370700705014313,1.302102565864038,5.715063060374905,0.02386220029215609,1.0032178350143073,0.42104524869019005,2.1050637083558437,681.1953884255495,1662.1650011921724,3.532928586665226,0.06364785746991534,0.983702020913646,0.015928463280717526,0.7531868326978113,133.5669862872259
67,3051580788,2260282473,2.2522319921968945,0.6426410205444505,0.0022414759778531415,1.7193496893634204,0.3668196373553095,0.013174754755722851,0.9893000534869214,2.2470617220251694,2.108385298131239,2172.2256098878365,1414.2983956131693,4.69725263898626,-0.8502082503749797,1.6836641062922932,0.0016908505136125453,0.37905087656626196,147.31541954143646
68,2994948658,248481795,1.6017373430686939,0.5041265904253207,0.022066269153880963,0.7905148481892279,2.9556285158475464,0.0061889041802396134,1.224648106463011,3.0628965743487617,1.3229799484780067,2190.96553860613,2875.2436226168497,2.689613252793058,0.527916867606559,0.357468896621391,-0.0024120650893714136,0.5800388455970464,102.1996599810545
69,781811970,2336809894,1.9887527121426025,0.968136847824582,0.021196512194186404,0.7270895414664219,2.9206304168003285,0.02561168213095868,1.1383095420945126,4.411186725504726,0.7118624831515351,4395.44468398763,3261.0222292764897,4.818775686464028,0.8523633722809727,0.8687415669496711,0.01844455907928744,1.2380726109996074,133.39360278795817
70,1803648465,17611019,1.7507511686048711,0.5125432475183958,0.043098525122051874,0.32629164694491214,0.33871301197451237,0.029138535697562182,1.6479326216018855,0.7743225904008091,0.541336819451818,1991.7213632582059,2354.1103177761524,3.9336814750869804,0.05638093112289619,1.112424722315161,-0.00046025733265040445,5.4299812388580895,144.64001683315755
71,2402634454,2633508087,2.2032940458129717,0.8065995535297431,0.008267182334058093,0.45767017552744144,0.7214633333903119,0.02311071464762254,1.5397253982785921,1.0775513248437096,0.945967942715886,1283.9768252451606,4515.449991512798,2.7764550968515453,-1.2365346481663857,2.264256277995528,0.022598808308053282,4.340221552542534,139.09561278480595
72,3965717210,1543634702,2.3205893268839626,0.6280112767918289,0.035488477278794,0.5656143822609329,4.8136063964108065,0.029606661199995,1.1271979686448896,4.414205162201516,0.9281138677020312,7.9791541533563715,2203.4745307671606,2.588048724275969,-0.40152126316300535,3.1035517695520785,0.014134235508842245,1.6579026668733952,134.2248929174491
73,4244205894,3701655522,2.026115566843532,0.7311400661074956,0.0009053137681423518,2.576716034332724,2.422009604637092,0.04275595572854546,1.5847011073713597,5.772406177795428,0.48904111060461963,1083.7398285679078,2902.8788712087703,4.010890055327976,-0.5574551584531274,2.9426689007577376,-0.004163167078122039,1.919167462654037,148.7962030715642
74,358826958,3205848029,2.1708582790207185,0.5276419231494895,0.04414539654702681,1.6241625218879925,0.8709025305029688,0.009111883098814494,1.1330202446572077,5.0964745669081255,1.6810692066762176,2509.803229085913,4503.869161861212,0.7435348975823557,-1.408521233500599,1.3272082332751862,0.00026398414482476485,3.691252074270567,119.93192210813619
75,3319728548,3339161383,2.4075404634604607,0.7207906811918909,0.02904984496120118,1.052946858899494,2.9391256073915124,0.032797318339731,1.1117223775407357,5.654131520411316,0.7222981136305171,226.1839982345243,2771.2226002054326,2.121995881891405,-0.07785577214336849,2.9903955940484845,-0.01190500913705824,4.93561922085327,143.83883886267307
76,4260237293,4048168302,2.4982031472265067,0.5285286298236898,0.0006045670449439378,1.81585262664357,6.126363699329821,0.03941434874143481,1.612629731122068,5.605200342440499,2.5279843949615795,1545.098071882708,3200.141383118594,1.2534423893805384,0.4884885109471391,1.8412748989481278,-0.021874048478738285,2.356739083828286,120.56755956596623
77,2777650967,2568278378,2.007248928968818,0.8186197653037756,0.0030269705671216343,1.2920753413551822,1.131098796318973,0.016189962345106924,2.5899625363547396,1.7715631443074187,0.32603587964855374,221.6272523705226,855.5803806640255,3.845153681559746,-1.3548537249349648,1.878365118590963,0.01069035548631556,2.4687404391311447,134.97496551749222
78,1426269076,2594544783,2.181516390347629,0.8642037503879814,0.04450264223306721,0.9396606306279619,1.5954389905197057,0.023562899318120598,0.9132182086818432,1.2531377822570609,2.4949444439700423,2407.8744210245286,826.1707476911512,6.005151317377263,-1.0556768968407173,2.110353327935373,-0.005629302223824473,3.964036500669369,116.69759061013947
79,920100500,1049476667,2.484379446488891,0.8774143285969171,0.007992449888030584,2.5097134235580514,1.4653434017237206,0.04276959805682828,2.0063196088376425,4.099995928657819,0.5735085438362049,4315.396178494177,1802.0017617040135,1.2334645082326323,-0.6909572143689157,2.9301302478965905,-0.0045886278957246686,1.3040189412880936,106.58919522705865
80,3861294432,945769446,2.044522516949093,0.7145853275870381,0.011392650231299761,2.9041736482902474,5.114478400746641,0.03615654579975175,0.4196674786136742,5.182394100395502,1.167366522624032,2526.555920223976,4357.889142451475,5.64694477733135,0.20245686793441123,2.1555109240557546,-0.0026802999025473005,1.6942504285785702,125.900757744715
81,792034259,2231732092,1.5238873667762525,0.8363492171898104,0.02681378696098249,1.995139711986086,6.21547038137816,0.018216992648783677,1.902325566386713,4.964656665612487,2.3775668422031115,556.261320590063,1154.9986498954306,0.7284410988679385,-0.7996527395550717,2.099437030949193,0.015020685638028457,6.213202272532643,136.32850172020338
82,169568980,4289180979,2.0531302038286627,0.6962349709117559,0.04917406143653025,1.8119193765391108,5.2339305984201445,0.003207357458583321,1.6881583655627632,5.986525715665296,1.7566961196029358,2537.0468604671596,4390.31464784077,5.073790510691263,-0.32857603063640745,1.1648346145980055,-0.022802631591665217,6.213649273325657,146.81668413207734
83,2539392633,4230211867,1.8724572269524193,0.6914918678260185,0.0130331109105934,1.37766815390844,1.1890777977950364,0.0402545981831646,2.249108158351573,5.963260591753994,0.857822101215937,2188.939990072485,3600.9263335502405,5.384279790843584,-0.4651854462268505,2.979398935262481,0.028187344039123548,1.534197235985919,92.37391349868972
84,1570040429,1340534218,1.6756024095663984,0.8581114318695554,0.01355172950154035,0.7494793227492277,1.0315060135051028,0.015051833668504284,1.4915078308027927,4.836452665186226,1.3726131392268437,30.927844312630405,3978.664881912453,4.138852390387415,-0.4436726475758332,1.0917390007474725,0.007134103234475142,0.6759529985636299,135.5245097841138
85,1468779779,3253893809,1.5153424918506972,0.846556913126818,0.006049998930272377,2.078073115632473,1.7816291856007587,0.04862625354704665,2.594865060242182,1.7688623771097192,1.1315304848536407,3132.206309315615,1483.570414516685,1.7423416144294979,-0.026311844005906172,0.8220900824382372,0.018182457467357666,0.3071768719603777,77.44462785410616
